id,customer_id,end_date,start_date,subscription_period,price
17375,8355,2015-10-11 22:27:00,2014-10-09 10:27:00,annual,500
17386,8356,2014-12-12 03:37:00,2014-10-09 15:37:00,monthly,50
17393,8357,2015-10-12 05:12:00,2014-10-09 17:12:00,annual,500
17402,8358,2015-10-12 08:23:00,2014-10-09 20:23:00,annual,500
17425,8359,2014-12-16 10:34:00,2014-08-13 22:34:00,monthly,50
17453,8360,2015-01-04 11:03:00,2014-10-02 23:03:00,monthly,50
17464,8361,2014-12-17 15:11:00,2014-05-15 03:11:00,monthly,50
17476,8362,2014-12-18 09:29:00,2013-08-06 16:19:00,monthly,50
17493,8363,2014-12-19 08:39:00,2014-05-16 20:39:00,monthly,50
17530,8365,2015-10-21 07:47:00,2014-10-18 19:47:00,annual,500
17545,8366,2015-10-22 10:28:00,2014-10-19 22:28:00,annual,500
17567,8367,2014-05-20 14:45:00,2013-08-18 02:45:00,monthly,50
17584,8368,2014-12-24 05:28:00,2014-10-21 17:28:00,monthly,50
17612,8369,2014-12-25 08:13:00,2014-11-23 13:14:00,monthly,50
17624,8370,2014-12-25 21:09:00,2014-10-23 09:09:00,monthly,50
17635,8371,2015-10-26 05:28:00,2014-10-23 17:28:00,annual,500
17645,8372,2014-12-26 11:18:00,2014-09-23 23:18:00,monthly,50
17659,8373,2015-10-27 01:44:00,2012-10-24 13:44:00,annual,500
17669,8374,2014-12-27 07:52:00,2014-08-24 19:52:00,monthly,50
17687,8375,2014-12-27 01:27:00,2014-10-24 13:27:00,monthly,50
17697,8376,2014-12-28 16:07:00,2014-08-26 04:07:00,monthly,50
17702,8377,2015-10-28 19:18:00,2014-10-26 07:18:00,annual,500
17718,8378,2015-01-01 14:58:00,2014-10-30 02:58:00,monthly,50
17727,8379,2014-12-11 20:48:00,2014-08-09 08:48:00,monthly,50
17736,8380,2015-11-02 03:40:00,2014-10-30 15:40:00,annual,500
17764,8381,2015-01-02 01:49:00,2014-10-31 13:49:00,monthly,50
17774,8382,2015-11-03 15:02:00,2014-11-02 13:24:00,annual,500
17786,8383,2014-10-16 16:53:00,2014-10-02 12:01:00,monthly,50
17803,8384,2015-11-05 03:32:00,2014-11-02 15:32:00,annual,500
17837,8386,2015-01-05 09:01:00,2014-11-03 21:01:00,monthly,50
17851,8387,2015-04-06 15:16:00,2014-04-04 03:16:00,annual,500
17865,8388,2015-01-06 08:20:00,2014-11-04 20:20:00,monthly,50
17879,8389,2015-11-07 23:23:00,2014-11-05 11:23:00,annual,500
17892,8390,2015-11-08 09:09:00,2014-11-05 21:09:00,annual,500
18124,8391,2014-12-23 14:02:00,2014-08-21 02:02:00,monthly,50
18134,8392,2014-12-24 00:09:00,2014-10-21 12:09:00,monthly,50
18145,8393,2015-08-07 18:52:00,2014-08-05 06:52:00,annual,500
18174,8394,2014-12-25 14:49:00,2013-09-23 02:49:00,monthly,50
18199,8395,2014-10-23 17:17:00,2014-09-24 06:54:00,monthly,50
18226,8396,2014-12-28 02:01:00,2014-10-25 14:01:00,monthly,50
18243,8397,2014-12-29 03:10:00,2014-09-26 15:10:00,monthly,50
18254,8398,2014-06-26 04:42:00,2012-07-24 16:42:00,monthly,50
18265,8399,2014-12-29 17:17:00,2013-04-27 05:17:00,monthly,50
18277,8400,2015-01-06 18:17:00,2012-03-05 06:17:00,monthly,50
18321,8402,2014-12-31 12:35:00,2014-10-29 00:35:00,monthly,50
18332,8403,2015-04-02 11:43:00,2014-11-29 15:19:00,annual,500
18352,8404,2014-12-13 08:46:00,2014-11-30 15:09:00,monthly,50
18370,8405,2014-08-30 21:35:00,2011-02-28 09:35:00,monthly,50
18409,8406,2015-01-07 18:22:00,2014-09-06 06:22:00,monthly,50
18431,8407,2014-12-10 20:28:00,2012-12-07 08:28:00,annual,500
18443,8408,2014-12-10 10:12:00,2014-09-07 22:12:00,monthly,50
18467,8409,2015-03-29 17:46:00,2014-03-27 05:46:00,annual,500
18488,8410,2014-12-12 12:09:00,2013-05-10 00:09:00,monthly,50
18499,8411,2014-12-13 11:21:00,2014-11-10 23:21:00,monthly,50
18509,8412,2014-12-13 19:28:00,2013-06-26 12:55:00,monthly,50
18513,8413,2014-12-14 01:38:00,2014-05-11 13:38:00,monthly,50
18523,8414,2014-12-14 08:59:00,2014-11-11 20:59:00,monthly,50
18540,8415,2015-02-08 12:44:00,2014-02-05 00:44:00,annual,500
18547,8416,2014-12-15 14:38:00,2014-04-13 02:38:00,monthly,50
18570,8417,2014-12-17 05:03:00,2014-10-14 17:03:00,monthly,50
18595,8418,2014-08-15 02:09:00,2014-07-13 14:09:00,monthly,50
18606,8419,2014-12-31 06:52:00,2014-10-28 18:52:00,monthly,50
18626,8420,2014-12-21 01:02:00,2011-11-18 13:02:00,monthly,50
22881,8421,2011-10-13 11:59:00,2011-05-13 11:59:00,monthly,50
22920,8422,2013-02-20 07:37:00,2012-12-20 07:37:00,monthly,50
22933,8423,2013-05-10 18:08:00,2012-12-10 18:08:00,monthly,50
22947,8424,2012-08-20 09:35:00,2012-06-20 09:35:00,monthly,50
22970,6512,2011-12-21 09:52:00,2011-08-21 09:52:00,monthly,50
22980,8425,2015-01-18 21:47:00,2014-01-18 22:56:00,annual,500
23009,8426,2013-03-27 02:31:00,2012-12-27 02:31:00,monthly,50
23018,8427,2014-01-11 15:32:00,2013-01-11 15:32:00,annual,500
23037,8428,2015-01-31 04:48:00,2014-01-31 05:53:00,annual,500
23045,8429,2015-01-31 08:47:00,2014-01-31 09:52:00,annual,500
23056,8430,2014-01-06 00:17:00,2012-01-06 00:17:00,annual,500
23076,8431,2014-05-31 14:02:00,2014-04-30 15:04:00,monthly,50
23094,8432,2013-04-27 22:21:00,2013-02-27 22:21:00,monthly,50
17928,8433,2014-12-09 20:37:00,2014-11-07 08:37:00,monthly,50
17948,8434,2014-12-10 19:51:00,2014-11-08 07:51:00,monthly,50
17953,8435,2014-12-10 21:00:00,2014-11-08 09:00:00,monthly,50
17969,8436,2014-12-11 12:30:00,2014-07-09 00:30:00,monthly,50
17985,8437,2014-12-12 13:19:00,2012-08-10 01:19:00,monthly,50
17995,8438,2014-12-13 07:37:00,2014-05-10 19:37:00,monthly,50
18007,8439,2015-11-11 07:04:00,2014-11-08 19:04:00,annual,500
18019,8440,2014-12-14 09:02:00,2014-11-11 21:02:00,monthly,50
18036,8441,2015-06-05 03:13:00,2014-06-02 15:13:00,annual,500
18060,8442,2014-12-21 00:29:00,2014-03-18 12:29:00,monthly,50
18075,8443,2015-09-09 03:25:00,2014-09-06 15:25:00,annual,500
18087,8444,2014-12-22 08:29:00,2014-10-19 20:29:00,monthly,50
18099,8445,2015-04-03 18:27:00,2014-11-20 12:13:00,annual,500
18113,8446,2015-01-26 04:50:00,2014-11-20 22:38:00,annual,500
18135,8447,2014-12-24 00:14:00,2014-05-21 12:14:00,monthly,50
18151,8448,2015-05-25 14:04:00,2014-11-21 23:16:00,annual,500
18160,8449,2014-12-25 00:44:00,2014-09-22 12:44:00,monthly,50
18178,8450,2014-12-25 22:07:00,2014-07-23 10:07:00,monthly,50
18195,8451,2015-11-10 09:12:00,2014-11-07 21:12:00,annual,500
18209,8452,2014-12-27 07:25:00,2014-09-24 19:25:00,monthly,50
18217,8453,2014-12-27 17:41:00,2013-12-26 15:30:00,monthly,50
18237,8454,2014-12-28 18:06:00,2014-07-26 06:06:00,monthly,50
18260,8455,2014-12-29 14:56:00,2014-02-27 02:56:00,monthly,50
18270,8456,2014-12-27 00:18:00,2014-09-24 12:18:00,monthly,50
18285,8457,2015-01-06 06:03:00,2014-11-04 18:03:00,monthly,50
18293,8458,2014-12-30 08:33:00,2014-08-27 20:33:00,monthly,50
18307,8459,2014-12-30 19:37:00,2014-09-28 07:37:00,monthly,50
18322,8460,2014-12-31 12:47:00,2013-05-29 00:47:00,monthly,50
18355,8461,2015-01-02 03:02:00,2014-06-12 08:27:00,monthly,50
18361,8462,2015-01-02 06:23:00,2014-09-30 18:23:00,monthly,50
18378,8463,2015-01-06 22:47:00,2014-09-05 10:47:00,monthly,50
18386,8464,2015-01-07 02:56:00,2014-08-05 14:56:00,monthly,50
18395,8465,2015-01-07 09:21:00,2014-11-05 21:21:00,monthly,50
18407,8466,2015-01-07 16:43:00,2014-08-06 04:43:00,monthly,50
18423,8467,2014-12-09 12:27:00,2014-11-07 00:27:00,monthly,50
18433,8468,2014-12-09 23:50:00,2014-10-07 11:50:00,monthly,50
18456,8469,2014-12-11 01:45:00,2014-08-08 13:45:00,monthly,50
18471,8470,2014-12-11 20:20:00,2014-09-09 08:20:00,monthly,50
18495,8471,2014-12-12 22:15:00,2014-08-10 10:15:00,monthly,50
18524,8472,2014-12-14 08:37:00,2014-06-11 20:37:00,monthly,50
18546,8473,2014-12-15 15:40:00,2014-08-13 03:40:00,monthly,50
18562,8474,2014-12-16 11:28:00,2014-05-13 23:28:00,monthly,50
18575,8475,2014-12-17 08:52:00,2014-09-14 20:52:00,monthly,50
18587,8476,2014-12-18 04:10:00,2014-10-15 16:10:00,monthly,50
23112,8478,2013-05-05 02:39:00,2013-03-05 02:39:00,monthly,50
23118,8479,2013-06-29 18:29:00,2013-05-29 18:29:00,monthly,50
23134,8480,2015-02-22 18:44:00,2014-02-22 19:45:00,annual,500
23159,8481,2011-12-09 12:48:00,2011-10-25 11:33:00,monthly,50
23169,8482,2012-04-18 13:02:00,2012-02-18 13:02:00,monthly,50
23188,8483,2011-05-29 00:00:00,2011-03-29 00:00:00,monthly,50
23225,8485,2011-04-28 11:18:00,2011-02-28 11:18:00,monthly,50
23263,8487,2011-04-30 11:31:00,2011-01-30 11:31:00,monthly,50
23282,8488,2013-03-19 16:03:00,2011-03-19 16:03:00,annual,500
23291,8489,2013-03-26 03:38:00,2011-03-26 03:38:00,annual,500
23310,8490,2012-01-09 04:22:00,2011-05-09 04:22:00,monthly,50
23340,8491,2011-12-19 00:06:00,2011-11-19 00:06:00,monthly,50
23356,8492,2012-02-25 20:36:00,2011-05-25 20:36:00,monthly,50
23364,8493,2011-12-27 20:29:00,2011-05-27 20:29:00,monthly,50
23423,8495,2011-12-27 02:22:00,2011-05-27 02:22:00,monthly,50
23440,8496,2013-07-04 03:17:00,2011-07-04 03:17:00,annual,500
23455,8497,2012-02-08 21:12:00,2011-10-08 21:12:00,monthly,50
23477,8498,2012-01-30 11:28:00,2011-11-30 11:28:00,monthly,50
23487,8499,2011-12-27 14:38:00,2011-07-27 14:38:00,monthly,50
23510,8500,2011-12-27 14:24:00,2011-10-27 15:02:00,monthly,50
23531,8501,2011-12-01 10:33:00,2011-10-01 10:33:00,monthly,50
23537,8502,2011-12-19 00:00:00,2011-11-19 00:00:00,monthly,50
23546,8503,2011-06-23 17:15:00,2011-03-23 17:15:00,monthly,50
23558,8504,2011-10-30 01:42:00,2011-08-30 01:42:00,monthly,50
23578,8505,2012-06-04 00:24:00,2012-04-04 00:24:00,monthly,50
23601,8506,2011-12-13 19:21:00,2011-09-13 19:21:00,monthly,50
23616,8507,2012-03-28 00:00:00,2012-02-28 00:00:00,monthly,50
23626,8508,2011-05-25 19:56:00,2011-03-25 20:00:00,monthly,50
23647,8509,2011-12-15 13:51:00,2011-10-15 13:51:00,monthly,50
23662,8510,2012-04-29 05:51:00,2011-12-29 05:51:00,monthly,50
23670,8511,2012-01-27 00:00:00,2011-12-27 00:00:00,monthly,50
23677,8512,2011-05-09 16:05:00,2011-03-09 16:05:00,monthly,50
23684,8513,2012-04-01 00:01:00,2012-03-01 00:01:00,monthly,50
23696,8514,2012-07-06 07:50:00,2012-05-06 07:50:00,monthly,50
23730,8515,2011-08-16 12:11:00,2011-05-16 12:11:00,monthly,50
23739,8516,2012-04-01 00:00:00,2012-03-01 00:00:00,monthly,50
23757,8517,2012-04-15 18:54:00,2012-02-15 18:54:00,monthly,50
23788,8518,2012-03-15 20:10:00,2012-02-02 03:01:00,monthly,50
18597,8519,2014-12-18 19:56:00,2014-06-16 07:56:00,monthly,50
18610,8520,2014-12-19 19:11:00,2014-08-17 07:11:00,monthly,50
18620,8521,2015-06-05 15:10:00,2014-06-03 03:10:00,annual,500
22877,8522,2013-01-06 02:04:00,2012-04-06 02:04:00,monthly,50
22893,8524,2013-01-01 12:00:00,2012-11-01 12:00:00,monthly,50
22913,8525,2013-01-19 04:01:00,2012-09-22 01:05:00,annual,500
22926,8526,2013-03-30 04:07:00,2013-01-30 04:07:00,monthly,50
22941,8527,2012-12-31 13:35:00,2011-08-31 13:35:00,monthly,50
22987,8528,2014-01-19 16:23:00,2012-01-19 16:23:00,annual,500
23004,8529,2015-01-26 22:55:00,2014-01-26 23:56:00,annual,500
23024,8530,2015-01-29 01:43:00,2013-01-29 01:43:00,annual,500
23050,8531,2015-02-06 05:56:00,2013-02-06 05:56:00,annual,500
23066,8532,2014-01-13 22:16:00,2012-01-13 22:16:00,annual,500
23074,8533,2015-02-01 05:30:00,2014-02-01 06:31:00,annual,500
23091,8534,2013-03-21 20:39:00,2012-11-21 20:39:00,monthly,50
23124,8535,2013-04-19 18:40:00,2013-02-19 18:40:00,monthly,50
23141,8536,2013-05-21 10:07:00,2013-02-21 10:07:00,monthly,50
23172,8537,2014-07-21 00:08:00,2014-05-21 00:08:00,monthly,50
23184,8538,2011-05-17 18:11:00,2011-03-17 18:11:00,monthly,50
23193,8539,2011-07-23 09:17:00,2011-05-23 09:17:00,monthly,50
23247,8542,2011-05-03 00:00:00,2011-03-03 00:00:00,monthly,50
23256,8543,2011-03-19 06:29:00,2011-01-19 06:29:00,monthly,50
23308,8547,2011-08-09 18:51:00,2011-05-09 18:51:00,monthly,50
23325,8548,2011-06-10 23:58:00,2011-04-10 23:58:00,monthly,50
23366,8549,2011-08-07 15:48:00,2011-06-07 15:48:00,monthly,50
23377,8550,2012-01-19 00:11:00,2011-11-19 00:11:00,monthly,50
23396,8551,2011-10-19 14:19:00,2011-06-19 14:19:00,monthly,50
23406,8552,2011-08-23 13:06:00,2011-06-23 13:06:00,monthly,50
23421,8553,2012-01-19 13:45:00,2011-10-19 13:45:00,monthly,50
23432,8554,2011-10-25 16:45:00,2011-08-25 16:45:00,monthly,50
23447,8555,2011-11-06 08:13:00,2011-07-06 08:13:00,monthly,50
23459,8556,2011-08-12 16:04:00,2011-06-12 16:04:00,monthly,50
23472,8557,2012-01-17 00:00:00,2011-12-17 00:00:00,monthly,50
23505,8558,2012-01-09 18:06:00,2011-10-19 22:57:00,monthly,50
23557,8560,2012-02-24 07:49:00,2011-08-24 07:49:00,monthly,50
23562,8561,2011-09-25 23:17:00,2011-05-25 23:17:00,monthly,50
23581,8562,2012-04-02 19:26:00,2011-09-02 19:26:00,monthly,50
23602,8563,2011-11-13 15:12:00,2011-09-14 15:15:00,monthly,50
23617,8564,2011-11-02 00:00:00,2011-10-02 00:00:00,monthly,50
23637,8565,2013-10-11 13:10:00,2011-10-11 13:10:00,annual,500
23645,8566,2013-04-12 00:00:00,2013-01-12 00:00:00,monthly,50
23657,8567,2014-01-09 08:31:00,2012-01-09 08:31:00,annual,500
23678,8568,2013-02-22 14:55:00,2012-03-22 14:55:00,monthly,50
23700,8569,2011-12-11 08:52:00,2011-09-11 08:52:00,monthly,50
23742,8570,2011-07-27 23:10:00,2011-05-27 23:10:00,monthly,50
23748,8571,2014-02-01 01:04:00,2012-02-01 01:04:00,annual,500
23760,8572,2012-04-01 00:00:00,2012-03-01 00:00:00,monthly,50
23768,8573,2015-03-30 14:01:00,2014-03-30 15:02:00,annual,500
23799,8574,2014-05-15 08:26:00,2012-05-15 08:26:00,annual,500
23850,8576,2011-05-20 03:38:00,2011-02-20 03:38:00,monthly,50
23871,8577,2012-06-20 13:00:00,2012-04-20 13:00:00,monthly,50
23876,8578,2015-03-30 19:09:00,2014-03-30 20:14:00,annual,500
23910,8579,2013-03-07 15:03:00,2012-04-07 15:03:00,monthly,50
23950,6028,2011-12-04 02:07:00,2011-10-04 02:07:00,monthly,50
24007,8580,2012-04-10 23:40:00,2012-02-10 23:40:00,monthly,50
24020,8581,2012-02-27 11:15:00,2011-12-27 11:15:00,monthly,50
24045,8582,2015-05-21 05:12:00,2014-05-21 05:12:00,annual,500
24053,5394,2011-12-11 17:24:00,2011-10-11 17:24:00,monthly,50
24076,8583,2012-08-28 14:29:00,2012-05-28 14:29:00,monthly,50
24087,8584,2014-05-12 11:08:00,2012-05-12 11:08:00,annual,500
24110,8585,2012-07-28 04:58:00,2012-05-28 04:58:00,monthly,50
24128,8586,2011-10-20 21:47:00,2011-08-20 21:47:00,monthly,50
24146,8587,2013-02-03 03:48:00,2011-12-03 03:48:00,monthly,50
24162,8588,2012-11-09 05:33:00,2011-12-09 05:33:00,monthly,50
24182,8589,2012-09-25 22:08:00,2012-07-25 22:08:00,monthly,50
24198,8590,2012-05-29 21:02:00,2012-03-29 21:02:00,monthly,50
24213,8591,2013-06-11 14:25:00,2012-09-11 14:25:00,monthly,50
24223,8592,2012-09-12 21:48:00,2012-05-12 21:48:00,monthly,50
24239,8593,2012-12-12 00:00:00,2012-04-12 00:00:00,monthly,50
24250,8594,2014-09-14 03:29:00,2012-09-14 03:29:00,annual,500
24265,8595,2013-05-02 05:42:00,2012-10-02 05:42:00,monthly,50
23811,8596,2012-04-08 17:02:00,2012-02-08 17:05:00,monthly,50
23830,8597,2012-05-25 02:35:00,2012-03-25 02:35:00,monthly,50
23852,8598,2012-07-08 14:14:00,2011-04-08 14:14:00,monthly,50
23865,8599,2012-06-02 07:38:00,2012-04-29 15:22:00,monthly,50
23875,8600,2011-12-15 17:50:00,2011-07-15 17:50:00,monthly,50
23909,8601,2012-10-23 16:58:00,2012-04-23 16:58:00,monthly,50
23926,8602,2012-08-01 12:41:00,2012-05-01 12:42:00,monthly,50
23953,8603,2012-05-02 08:08:00,2012-03-02 08:08:00,monthly,50
24000,8604,2012-08-17 21:31:00,2012-06-17 21:31:00,monthly,50
24012,8605,2014-06-03 13:18:00,2012-06-03 13:18:00,annual,500
24025,8606,2011-07-11 00:37:00,2011-05-11 00:37:00,monthly,50
24049,8607,2012-09-10 15:15:00,2012-07-10 15:15:00,monthly,50
24062,8608,2012-11-03 20:04:00,2012-03-19 14:05:00,monthly,50
24073,6629,2012-03-13 14:56:00,2011-12-13 14:56:00,monthly,50
24091,8609,2011-06-23 20:19:00,2011-03-23 20:19:00,monthly,50
24108,8610,2012-04-26 23:05:00,2011-12-26 23:05:00,monthly,50
24124,8611,2013-03-21 21:27:00,2012-03-21 21:27:00,monthly,50
24134,8612,2012-10-03 00:24:00,2012-07-03 00:24:00,monthly,50
24144,8613,2014-08-06 04:16:00,2012-08-06 04:16:00,annual,500
24157,8614,2013-01-21 20:18:00,2012-08-21 20:18:00,monthly,50
24181,8615,2012-06-29 12:18:00,2012-03-03 15:34:00,monthly,50
24206,8616,2012-11-30 18:25:00,2012-05-30 18:25:00,monthly,50
24219,8617,2012-09-09 03:35:00,2012-07-09 03:35:00,monthly,50
24245,8618,2013-04-13 22:51:00,2012-02-13 22:51:00,monthly,50
24259,8619,2012-10-13 07:41:00,2012-08-13 07:41:00,monthly,50
24271,8620,2012-12-15 18:44:00,2011-11-15 18:44:00,monthly,50
24280,8621,2013-03-16 23:22:00,2012-03-16 23:22:00,monthly,50
24313,8622,2013-05-09 00:00:00,2013-03-09 00:00:00,monthly,50
24322,8623,2012-12-07 15:39:00,2012-07-07 15:39:00,monthly,50
24336,8624,2013-04-15 00:01:00,2013-03-15 00:01:00,monthly,50
24355,8625,2012-02-27 02:45:00,2011-12-27 02:45:00,monthly,50
24371,8626,2012-11-19 13:57:00,2012-09-19 13:57:00,monthly,50
24390,8627,2012-07-17 06:43:00,2012-05-17 06:43:00,monthly,50
24407,8628,2012-06-25 07:49:00,2012-02-25 07:49:00,monthly,50
24431,8629,2012-11-28 16:06:00,2011-11-28 16:06:00,annual,500
24442,8630,2013-05-21 00:00:00,2013-03-21 00:00:00,monthly,50
24458,8631,2015-04-06 15:16:00,2013-04-06 15:16:00,annual,500
24292,8632,2012-02-17 19:31:00,2011-11-17 19:31:00,monthly,50
24299,8633,2013-02-27 07:25:00,2012-10-02 14:11:00,monthly,50
24311,8634,2012-08-14 03:49:00,2012-04-14 03:49:00,monthly,50
24317,8635,2012-10-25 02:17:00,2012-07-25 02:17:00,monthly,50
24358,8636,2015-03-28 19:41:00,2014-03-28 20:45:00,annual,500
24383,8638,2013-02-28 20:12:00,2012-11-28 20:12:00,monthly,50
24395,8639,2012-12-06 08:12:00,2012-10-06 08:12:00,monthly,50
24403,8640,2013-07-16 19:15:00,2013-03-16 19:15:00,monthly,50
24417,6053,2012-04-18 02:33:00,2011-11-18 02:33:00,monthly,50
24436,8641,2013-07-20 01:51:00,2012-05-20 01:51:00,monthly,50
24459,8642,2012-07-27 20:56:00,2012-04-20 17:28:00,monthly,50
24479,8643,2013-03-26 21:32:00,2013-03-25 23:27:00,monthly,50
24496,8644,2015-03-28 23:37:00,2014-03-29 02:19:00,annual,500
24519,8645,2013-07-19 18:10:00,2013-03-19 18:10:00,monthly,50
24533,8646,2012-05-18 01:23:00,2012-02-18 01:23:00,monthly,50
24546,8647,2013-05-17 06:12:00,2013-03-17 06:12:00,monthly,50
24566,6064,2013-02-09 20:57:00,2012-12-09 20:57:00,monthly,50
24599,8649,2013-06-27 00:00:00,2013-05-27 00:00:00,monthly,50
24626,8650,2015-05-27 11:29:00,2013-05-27 11:29:00,annual,500
24643,8651,2013-03-04 11:16:00,2013-01-04 11:16:00,monthly,50
24672,8652,2013-08-07 10:21:00,2012-11-07 10:21:00,monthly,50
24686,8653,2013-08-19 04:12:00,2013-03-19 04:12:00,monthly,50
24698,8654,2013-05-14 12:13:00,2013-02-14 12:13:00,monthly,50
24710,8655,2014-01-16 20:20:00,2013-01-16 20:20:00,annual,500
24720,8656,2014-05-12 05:54:00,2012-05-12 05:54:00,annual,500
24737,8657,2013-07-14 13:37:00,2013-02-14 13:37:00,monthly,50
24754,8658,2015-05-17 19:10:00,2013-05-17 19:10:00,annual,500
24767,8659,2013-07-21 01:46:00,2013-05-21 01:46:00,monthly,50
24781,8660,2015-06-29 06:54:00,2013-06-29 06:54:00,annual,500
24795,8661,2013-11-01 18:21:00,2012-12-01 18:21:00,monthly,50
24812,8662,2015-08-02 20:44:00,2013-08-02 20:44:00,annual,500
24829,8663,2013-08-31 07:29:00,2013-05-31 07:29:00,monthly,50
24840,8664,2013-10-05 14:20:00,2013-07-05 14:20:00,monthly,50
24865,8665,2013-08-12 17:04:00,2013-06-12 17:04:00,monthly,50
24898,8666,2015-07-10 15:06:00,2013-07-10 15:06:00,annual,500
24917,8667,2013-01-16 02:55:00,2012-11-16 02:55:00,monthly,50
24922,8668,2014-08-21 13:59:00,2013-08-21 15:01:00,annual,500
24941,8669,2013-12-11 01:49:00,2013-08-11 01:49:00,monthly,50
24949,8670,2013-07-09 15:50:00,2013-05-09 15:50:00,monthly,50
24957,8671,2015-02-10 18:02:00,2014-02-10 19:05:00,annual,500
24476,4645,2015-01-21 22:10:00,2014-01-21 23:17:00,annual,500
24488,8672,2013-05-28 03:05:00,2013-03-28 03:05:00,monthly,50
24508,8674,2013-10-09 20:31:00,2013-02-09 20:31:00,monthly,50
24526,8675,2013-10-12 17:38:00,2013-04-12 17:38:00,monthly,50
24535,8676,2015-04-13 14:41:00,2012-04-13 14:41:00,annual,500
24549,8677,2014-04-25 18:38:00,2013-04-25 18:38:00,annual,500
24572,8678,2015-02-28 16:49:00,2014-02-28 17:49:00,annual,500
24581,8648,2011-10-18 11:10:00,2011-08-18 11:10:00,monthly,50
24601,8679,2013-05-22 17:12:00,2013-02-22 17:12:00,monthly,50
24622,8680,2014-06-17 00:00:00,2013-06-17 00:00:00,annual,500
24653,8681,2013-06-04 20:11:00,2013-03-04 20:11:00,monthly,50
24676,8682,2013-03-24 10:03:00,2012-12-24 10:03:00,monthly,50
24692,8683,2013-09-22 14:46:00,2013-06-22 14:46:00,monthly,50
24712,8684,2015-05-18 17:59:00,2013-05-18 17:59:00,annual,500
24728,8685,2013-07-13 09:31:00,2013-05-13 09:31:00,monthly,50
24736,8686,2015-05-31 02:53:00,2013-05-31 02:53:00,annual,500
24747,8687,2013-08-21 05:04:00,2013-06-21 05:04:00,monthly,50
24760,8688,2013-07-12 13:31:00,2013-04-16 01:28:00,monthly,50
24778,8689,2013-08-09 19:26:00,2011-08-09 19:26:00,annual,500
24791,8690,2013-09-17 12:52:00,2013-02-17 12:52:00,monthly,50
24820,8691,2013-03-11 14:16:00,2012-12-11 14:16:00,monthly,50
24831,8692,2012-02-10 07:32:00,2011-06-10 07:32:00,monthly,50
24841,8693,2013-08-04 18:13:00,2013-04-04 18:13:00,monthly,50
24856,8694,2013-09-07 16:16:00,2013-02-22 22:09:00,monthly,50
24870,8695,2011-06-13 17:01:00,2011-04-13 17:01:00,monthly,50
24877,8696,2013-05-13 12:19:00,2013-03-13 12:19:00,monthly,50
24892,8697,2013-08-02 21:16:00,2013-06-02 21:16:00,monthly,50
24899,8698,2013-09-04 04:34:00,2013-07-04 04:34:00,monthly,50
24914,8699,2013-07-18 21:01:00,2011-07-18 21:01:00,annual,500
24928,8700,2013-06-15 22:42:00,2012-12-15 22:42:00,monthly,50
24936,8701,2013-10-26 17:52:00,2013-07-26 17:52:00,monthly,50
24954,8702,2014-03-22 20:42:00,2014-02-22 21:45:00,monthly,50
24975,8703,2013-10-24 20:21:00,2013-04-24 20:21:00,monthly,50
24982,8704,2013-10-28 15:00:00,2013-08-28 15:00:00,monthly,50
25000,8705,2014-08-22 08:39:00,2013-08-22 08:39:00,annual,500
25031,8706,2013-11-07 15:14:00,2013-09-07 15:14:00,monthly,50
25045,8707,2013-11-09 07:15:00,2013-07-19 01:52:00,monthly,50
25059,8708,2013-11-11 03:18:00,2013-01-11 03:21:00,monthly,50
25072,8709,2014-09-12 12:36:00,2012-09-12 12:36:00,annual,500
25081,6851,2013-05-04 07:17:00,2013-01-22 08:32:00,annual,500
25090,8710,2015-09-29 20:39:00,2013-09-29 20:39:00,annual,500
25117,8711,2013-12-26 16:28:00,2013-08-26 16:28:00,monthly,50
25133,8712,2013-09-03 06:57:00,2013-08-03 06:57:00,monthly,50
24968,8713,2013-12-14 07:59:00,2013-08-14 07:59:00,monthly,50
24978,8714,2013-07-27 20:36:00,2012-11-27 20:36:00,monthly,50
24986,8715,2014-01-02 15:51:00,2013-09-02 15:51:00,monthly,50
24996,8716,2013-10-30 20:03:00,2013-08-30 20:03:00,monthly,50
25019,8717,2013-03-06 03:00:00,2012-12-06 03:00:00,monthly,50
25038,8718,2015-09-25 04:49:00,2013-09-25 04:49:00,annual,500
25054,8719,2014-10-01 17:34:00,2013-10-01 17:34:00,annual,500
25070,8721,2015-09-12 12:19:00,2013-09-12 12:19:00,annual,500
25092,8722,2014-09-13 13:56:00,2012-09-13 13:56:00,annual,500
25109,8723,2013-05-24 22:00:00,2013-03-24 22:00:00,monthly,50
25123,8724,2014-09-30 15:02:00,2013-09-30 15:02:00,annual,500
25136,8725,2014-01-20 18:14:00,2013-10-20 18:14:00,monthly,50
25165,8726,2015-01-09 16:41:00,2014-01-09 16:41:00,annual,500
25172,8727,2015-11-21 00:01:00,2013-11-21 00:01:00,annual,500
25184,8728,2013-11-02 00:01:00,2013-09-02 00:01:00,monthly,50
25191,8729,2013-12-10 00:01:00,2013-07-10 00:01:00,monthly,50
25217,8730,2013-11-18 15:18:00,2011-11-18 15:18:00,annual,500
25234,8731,2013-01-25 08:00:00,2012-11-25 08:00:00,monthly,50
25248,8732,2013-12-15 07:31:00,2013-10-15 07:31:00,monthly,50
25269,8733,2013-12-30 10:14:00,2013-10-30 10:14:00,monthly,50
25285,8734,2014-11-23 13:52:00,2013-11-23 13:52:00,annual,500
