Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"46335","2019-02-27 15:42:33","2","497","<machine-learning><python><pandas><dataframe>","2",""
"46336","2019-02-27 15:49:52","0","40","<preprocessing><feature-scaling>","1",""
"46344","2019-02-27 18:07:05","1","613","<machine-learning><tensorflow><ocr>","1",""
"46350","2019-02-27 20:04:16","1","172","<lstm><loss-function>","1",""
"46351","2019-02-27 20:04:32","1","43","<python><data-formats>","2",""
"46353","2019-02-27 20:39:47","2","34","<nlp><lstm><cnn>","1","1"
"46357","2019-02-27 23:30:52","0","111","<keras><image-classification><pytorch>","1",""
"46360","2019-02-28 01:15:21","1","221","<neural-network><logistic-regression><perceptron><classifier>","3",""
"46364","2019-02-28 03:39:19","0","52","<machine-learning><optimization><gradient-descent><mini-batch-gradient-descent>","1",""
"46367","2019-02-28 06:39:24","1","340","<scikit-learn><online-learning>","0",""
"46368","2019-02-28 06:45:28","0","57","<machine-learning><neural-network><dataset><regression>","2",""
"46371","2019-02-28 06:55:48","2","58","<similarity><distance><text><cosine-distance>","3","2"
"46374","2019-02-28 08:19:36","2","55","<lstm><deep-network><epochs>","1",""
"46375","2019-02-28 08:26:08","1","46","<probability><bayesian>","3",""
"46377","2019-02-28 08:37:42","12","4107","<neural-network><deep-learning><attention-mechanism><transformer><bert>","1","1"
"46387","2019-02-28 11:02:49","0","376","<python><keras><regression><lstm><accuracy>","1",""
"46388","2019-02-28 11:10:28","3","378","<lstm>","2",""
"46391","2019-02-28 11:54:21","1","16","<visualization>","0",""
"46394","2019-02-28 12:27:05","0","33","<python><scikit-learn><k-means><machine-learning-model>","1",""
"46404","2019-02-28 14:12:28","2","645","<machine-learning><python><statistics><numpy><gaussian>","1","1"
"46407","2019-02-28 15:18:17","0","547","<deep-learning><convnet><batch-normalization>","2",""
"55011","2019-07-03 19:50:56","1","431","<k-means>","0",""
"55013","2019-07-03 20:50:54","0","333","<deep-learning><autoencoder>","2","2"
"55014","2019-07-03 20:54:06","1","722","<keras><computer-vision><object-detection>","1",""
"55015","2019-07-03 21:39:09","2","46","<machine-learning><classification><regression><categorical-data><encoding>","0",""
"55016","2019-07-03 21:50:11","0","23","<neural-network><gradient-descent><backpropagation>","1",""
"55017","2019-07-03 22:09:12","0","29","<machine-learning><python><bigdata>","0",""
"55019","2019-07-04 02:40:56","0","38","<machine-learning><nlp><regression><model-selection>","1",""
"55021","2019-07-04 05:01:23","0","18","<deep-learning><natural-language-process><transfer-learning>","0",""
"55022","2019-07-04 05:13:01","1","25","<python><deep-learning><keras><cnn><image-classification>","0",""
"55023","2019-07-04 06:21:48","0","99","<python><deep-learning><autoencoder>","1",""
"55024","2019-07-04 06:45:41","0","11","<machine-learning><predictive-modeling><machine-learning-model><data-science-model><h2o>","0",""
"55026","2019-07-04 07:38:19","1","76","<machine-learning><scikit-learn>","3",""
"55031","2019-07-04 09:21:29","0","80","<python><scikit-learn><regression><k-nn>","1",""
"55032","2019-07-04 09:24:26","0","35","<machine-learning><python><tensorflow><pandas><data-science-model>","2",""
"55033","2019-07-04 09:38:11","1","40","<python><time-series><pandas><lstm>","0",""
"55034","2019-07-04 09:40:08","1","22","<machine-learning><python><nlp><stanford-nlp>","1",""
"55038","2019-07-04 10:05:27","4","386","<dataset>","3","1"
"55039","2019-07-04 10:12:47","1","51","<optimization><hyperparameter><bayesian><parallel>","2","1"
"55041","2019-07-04 11:05:23","0","47","<regression><image-classification>","1",""
"55043","2019-07-04 11:25:42","0","12","<scikit-learn><text-mining><multiclass-classification><geospatial>","0",""
"55044","2019-07-04 11:29:21","2","182","<classification><probability-calibration>","1",""
"55046","2019-07-04 12:07:33","0","444","<neural-network><deep-learning><keras><cnn>","1",""
"55048","2019-07-04 12:31:12","0","875","<python><keras><scikit-learn>","2",""
"55049","2019-07-04 12:38:28","1","51","<neural-network><convnet><convolution>","1",""
"55050","2019-07-04 13:08:49","1","1053","<neural-network><deep-learning><keras><tensorflow>","2",""
"55051","2019-07-04 13:15:48","1","166","<python><keras>","0",""
"55052","2019-07-04 13:19:33","2","151","<orange><scipy><orange3>","0","1"
"55054","2019-07-04 13:32:11","0","429","<python><keras>","1",""
"55058","2019-07-04 14:57:27","0","19","<nlp>","0",""
"55060","2019-07-04 14:58:36","1","69","<python><keras>","1","1"
"55063","2019-07-04 15:00:06","0","161","<machine-learning><feature-selection><data-science-model><features>","2","1"
"55066","2019-07-04 15:30:20","1","1331","<machine-learning><python><preprocessing><pca>","2",""
"55067","2019-07-04 15:42:01","0","40","<neural-network><deep-learning><similarity>","0",""
"55068","2019-07-04 15:46:07","0","4","<neural-network><optimization><recurrent-neural-net>","0",""
"55072","2019-07-04 16:22:07","0","11","<machine-learning><statistics><feature-selection><correlation><features>","0",""
"55243","2019-07-08 02:16:10","2","22","<machine-learning><neural-network><reinforcement-learning><preprocessing><game>","0","1"
"55244","2019-07-08 03:01:25","1","47","<python><pandas><numpy><dataframe>","1",""
"55245","2019-07-08 03:19:19","0","36","<python><neural-network><keras><convnet>","0",""
"55246","2019-07-08 03:33:23","0","34","<neural-network><deep-learning><nlp><transfer-learning><transformer>","0",""
"55247","2019-07-08 05:31:28","1","96","<data-mining><dataset><text-mining><data><text>","1",""
"55261","2019-07-08 08:34:47","1","756","<xgboost>","3",""
"55264","2019-07-08 09:02:07","0","409","<machine-learning><data-mining><predictive-modeling><recommender-system>","1",""
"55265","2019-07-08 09:38:01","1","55","<neural-network><deep-learning><keras><tensorflow><unbalanced-classes>","1","1"
"55267","2019-07-08 09:47:06","0","36","<python><logistic-regression><pytorch>","1",""
"55273","2019-07-08 10:24:31","2","259","<keras><time-series><lstm><normalization>","1","2"
"51323","2019-05-03 12:34:59","1","184","<machine-learning><python><scikit-learn><metric>","1",""
"51324","2019-05-03 12:43:40","-1","108","<clustering><decision-trees>","2",""
"51325","2019-05-03 13:33:27","2","265","<linear-regression><pytorch>","1","4"
"51330","2019-05-03 16:54:01","1","44","<naive-bayes-classifier><bayesian-networks>","1",""
"51331","2019-05-03 17:08:22","0","31","<machine-learning><r><predictive-modeling>","1",""
"51335","2019-05-03 17:52:32","0","46","<logistic-regression><prediction><correlation>","1",""
"51345","2019-05-03 20:48:37","1","374","<neural-network><keras><loss-function>","0",""
"51346","2019-05-03 22:00:19","0","123","<python><xgboost>","1",""
"51348","2019-05-03 22:42:39","5","2559","<machine-learning><python><dataset><data-cleaning><randomized-algorithms>","1","3"
"51351","2019-05-04 01:42:58","1","152","<orange><orange3>","0",""
"51352","2019-05-04 01:45:45","2","64","<visualization>","2","1"
"51354","2019-05-04 04:26:38","2","143","<keras><cnn><mnist>","2",""
"51357","2019-05-04 05:27:36","1","235","<data-mining><similarity>","0","1"
"51358","2019-05-04 05:39:37","0","617","<statistics><correlation>","5","1"
"51367","2019-05-04 08:19:54","1","51","<machine-learning><deep-learning><nlp>","1",""
"51368","2019-05-04 08:25:21","4","118","<keras><cnn><image-classification><transfer-learning><bayesian-networks>","1","1"
"51371","2019-05-04 09:09:16","2","84","<reinforcement-learning><beginner><q-learning>","1",""
"51375","2019-05-04 10:23:13","8","1813","<machine-learning><python><pandas><numpy><image-preprocessing>","4","3"
"51378","2019-05-04 12:04:20","1","56","<machine-learning><r><hyperparameter-tuning>","0",""
"51388","2019-05-04 15:24:53","5","42","<dataset><sql>","1",""
"51397","2019-05-04 19:09:29","3","240","<python><scikit-learn><mlp><randomized-algorithms>","1",""
"51399","2019-05-04 19:32:14","0","37","<machine-learning><python><neural-network><keras><tensorflow>","1",""
"51402","2019-05-04 21:40:19","2","25","<reinforcement-learning><q-learning>","1",""
"51404","2019-05-04 23:29:32","8","6543","<python><nlp><word2vec><gensim>","3","1"
"51406","2019-05-05 00:29:50","0","75","<machine-learning><classification><machine-learning-model><class-imbalance><imbalanced-learn>","2","1"
"51408","2019-05-05 04:55:11","0","15","<scikit-learn><clustering>","1",""
"51409","2019-05-05 05:42:44","0","64","<r><predictive-modeling><statistics><forecasting><data-analysis>","1",""
"58958","2019-09-10 08:57:18","0","36","<machine-learning><image-recognition>","1",""
"58960","2019-09-10 08:59:03","0","148","<python><clustering><pandas><dbscan><pickle>","2",""
"58961","2019-09-10 09:13:11","2","866","<machine-learning><python><scikit-learn><accuracy>","1",""
"58965","2019-09-10 11:03:19","1","206","<classification><scikit-learn><xgboost><boosting><lightgbm>","0",""
"58966","2019-09-10 11:13:40","2","729","<classification><svm><binary>","2","1"
"58967","2019-09-10 11:43:52","1","18","<python><matlab><octave>","0",""
"58969","2019-09-10 11:51:29","1","47","<probability><bayesian>","0",""
"58971","2019-09-10 13:34:18","0","15","<neural-network><actor-critic>","0","1"
"58974","2019-09-10 13:56:00","0","24","<machine-learning><keras><encoding><matrix>","0",""
"58975","2019-09-10 13:57:30","0","14","<machine-learning><decision-trees><feature-engineering>","0",""
"58980","2019-09-10 15:13:10","1","14","<feature-scaling>","0",""
"58981","2019-09-10 15:14:46","0","1065","<python><keras><convnet>","3","1"
"58982","2019-09-10 15:20:02","1","16","<statistics>","0",""
"58983","2019-09-10 16:03:37","0","15","<scikit-learn>","0",""
"58984","2019-09-10 16:23:33","0","60","<classification><churn>","1",""
"58985","2019-09-10 16:33:25","0","9","<neural>","0",""
"58986","2019-09-10 16:42:25","0","5","<python><visualization>","0",""
"58988","2019-09-10 17:03:16","1","73","<machine-learning><svm>","0",""
"58994","2019-09-10 18:36:04","0","24","<machine-learning-model>","0",""
"59000","2019-09-10 20:30:20","0","31","<reinforcement-learning><finance>","0",""
"59001","2019-09-10 20:41:41","2","43","<machine-learning><keras><tensorflow>","2",""
"59003","2019-09-10 20:56:56","0","10","<machine-learning><bigdata><machine-learning-model>","0",""
"59004","2019-09-10 21:00:38","1","30","<machine-learning><logistic-regression><training><hyperparameter>","1",""
"59007","2019-09-10 21:26:44","1","1594","<machine-learning><neural-network><keras><regression>","2",""
"59008","2019-09-10 21:48:35","0","58","<pyspark><survival-analysis>","0",""
"60010","2019-09-11 04:34:27","0","26","<random-forest><xgboost><feature-engineering><feature-extraction>","1","1"
"60011","2019-09-11 04:45:45","1","21","<data><orange>","0",""
"60012","2019-09-11 05:04:15","0","57","<linear-regression>","1",""
"60013","2019-09-11 05:06:30","0","48","<machine-learning>","0",""
"60015","2019-09-11 06:36:54","0","15","<machine-learning><neural-network><convolution>","0",""
"60017","2019-09-11 07:00:42","1","597","<python><keras><time-series><lstm><sequence>","1",""
"60018","2019-09-11 07:23:05","0","37","<pandas><dataframe><matplotlib><reshape>","1",""
"60019","2019-09-11 07:45:09","1","761","<python>","4",""
"60020","2019-09-11 07:58:43","0","89","<machine-learning><deep-learning><predictive-modeling><statistics>","2",""
"60024","2019-09-11 10:02:27","0","8","<classification><supervised-learning>","0",""
"60029","2019-09-11 10:44:18","0","172","<machine-learning><neural-network><deep-learning><statistics><computer-vision>","1",""
"49712","2019-04-22 10:41:28","7","1463","<nlp><natural-language-process><stanford-nlp>","1","0"
"58600","2019-09-03 11:04:14","3","176","<feature-selection><feature-extraction><unsupervised-learning>","1",""
"58603","2019-09-03 11:36:24","2","29","<hardware><project-planning>","1",""
"58605","2019-09-03 12:34:36","0","51","<dataset><data-cleaning><preprocessing><outlier>","1",""
"58606","2019-09-03 12:38:00","0","164","<machine-learning><python><keras><cnn><image-classification>","1",""
"58607","2019-09-03 13:41:26","1","37","<orange><orange3>","0",""
"58616","2019-09-03 17:06:55","1","23","<python><tensorflow>","1",""
"58622","2019-09-03 18:11:30","1","51","<python><pandas><excel>","1",""
"58626","2019-09-03 19:02:31","0","70","<predictive-modeling>","1","0"
"58627","2019-09-03 19:36:26","1","11","<cnn>","0",""
"58629","2019-09-03 20:00:06","3","55","<nlp>","1",""
"58630","2019-09-03 20:31:11","0","117","<machine-learning><neural-network><deep-learning><linear-regression><svm>","2",""
"58631","2019-09-03 20:36:30","4","363","<python><prediction><class-imbalance>","2","1"
"55784","2019-07-16 14:32:38","0","11","<feature-engineering><feature-construction><features>","0",""
"55785","2019-07-16 14:41:40","1","221","<q-learning>","1",""
"55787","2019-07-16 15:19:34","0","22","<r><time-series><statistics>","0",""
"55793","2019-07-16 17:45:03","1","1603","<machine-learning><python><scikit-learn><numpy>","1",""
"55795","2019-07-16 19:03:17","2","928","<machine-learning><deep-learning><scikit-learn>","1","2"
"55798","2019-07-16 20:16:18","0","23","<deep-learning><keras><features>","0",""
"55800","2019-07-16 22:07:04","0","199","<python>","0",""
"55803","2019-07-17 00:05:06","1","37","<nlp><text-mining>","0",""
"55804","2019-07-17 01:11:25","0","25","<predictive-modeling>","0",""
"55808","2019-07-17 05:26:43","0","45","<python><pandas><dataframe>","2",""
"55811","2019-07-17 05:49:50","1","689","<python><pandas><csv><data-formats>","1",""
"55815","2019-07-17 06:46:12","0","10","<machine-learning>","0",""
"55816","2019-07-17 07:14:02","0","51","<machine-learning><deep-learning><cnn><batch-normalization>","0",""
"55817","2019-07-17 07:23:51","1","12","<machine-learning><preprocessing><pipelines>","0",""
"55818","2019-07-17 08:00:00","0","52","<machine-learning><r><feature-engineering><data-science-model><feature-map>","0",""
"55819","2019-07-17 08:48:50","0","109","<machine-learning><scikit-learn><statistics><svm><anomaly-detection>","0",""
"55820","2019-07-17 08:59:13","0","1672","<python><pandas>","1",""
"55821","2019-07-17 09:29:07","3","32","<machine-learning><computer-vision><natural-language-process>","2","1"
"55823","2019-07-17 09:35:57","1","26","<deep-learning>","0","1"
"55826","2019-07-17 11:09:26","0","66","<machine-learning><classification><class-imbalance>","2",""
"55828","2019-07-17 11:45:42","0","261","<deep-learning>","1",""
"55829","2019-07-17 11:51:26","0","38","<machine-learning><deep-learning><anomaly-detection>","1",""
"55830","2019-07-17 11:55:42","0","761","<machine-learning><python>","1",""
"55831","2019-07-17 12:03:36","4","124","<machine-learning><regularization><lasso>","2",""
"55833","2019-07-17 13:39:38","0","420","<machine-learning><keras><time-series><lstm><sequence>","0","1"
"55835","2019-07-17 13:47:50","0","369","<machine-learning><nlp><word2vec><gensim>","1",""
"55838","2019-07-17 13:56:09","1","296","<deep-learning><gan><transfer-learning><generative-models>","1",""
"64215","2019-12-04 16:55:09","2","67","<machine-learning><regression><linear-regression><categorical-data>","5",""
"64218","2019-12-04 17:15:43","1","69","<classification><scikit-learn>","1",""
"64222","2019-12-04 18:15:57","0","37","<python><pandas>","1",""
"64226","2019-12-04 20:13:51","1","84","<neural-network><cross-validation><training><accuracy>","2",""
"64228","2019-12-04 21:29:37","1","32","<classification><dataset>","0",""
"64232","2019-12-04 23:43:14","2","31","<clustering><preprocessing><outlier><noise>","1",""
"64233","2019-12-05 00:03:56","5","50","<classification><multiclass-classification><text>","1",""
"64235","2019-12-05 01:58:30","0","38","<python><time-series>","1",""
"64238","2019-12-05 05:06:05","2","22","<python><statistics><data><distribution><descriptive-statistics>","1",""
"64240","2019-12-05 06:11:16","1","109","<neural-network><tensorflow><data-cleaning><bigdata><preprocessing>","2",""
"64248","2019-12-05 08:13:04","0","23","<cnn><loss-function><pytorch>","1",""
"64253","2019-12-05 09:07:28","0","43","<machine-learning><data-mining><dataset><data><data-cleaning>","2",""
"64254","2019-12-05 10:34:50","1","65","<sequence-to-sequence><bert><machine-translation><transformer><attention-mechanism>","0",""
"64257","2019-12-05 11:02:44","0","16","<logistic-regression>","0",""
"64260","2019-12-05 11:33:17","7","5619","<correlation><pearsons-correlation-coefficient><spearmans-rank-correlation><kendalls-tau-coefficient>","1","6"
"55508","2019-07-11 14:35:21","0","95","<classification><random-forest><accuracy><unbalanced-classes><sampling>","1",""
"55514","2019-07-11 15:37:14","1","148","<machine-learning>","1",""
"55520","2019-07-11 17:32:26","0","35","<machine-learning><python><scikit-learn><machine-learning-model>","0",""
"55521","2019-07-11 17:32:34","4","980","<deep-learning><nlp>","1","1"
"55523","2019-07-11 18:04:19","1","129","<machine-learning><discriminant-analysis>","1","1"
"55524","2019-07-11 18:11:17","0","44","<predictive-modeling><data><xgboost><data-science-model><churn>","0",""
"55525","2019-07-11 18:22:35","0","27","<lightgbm>","1",""
"55526","2019-07-11 18:23:23","1","25","<machine-learning><scikit-learn><clustering><feature-selection><machine-learning-model>","1","1"
"55527","2019-07-11 20:28:22","1","557","<neural-network><keras><batch-normalization><keras-rl>","2",""
"55529","2019-07-11 20:29:40","4","85","<machine-learning><deep-learning><convnet><image-recognition>","1","1"
"55532","2019-07-11 22:17:44","0","13","<python><classification><vector-space-models>","0",""
"55536","2019-07-12 03:20:03","0","369","<python><deep-learning><keras><tensorflow><object-detection>","1",""
"55537","2019-07-12 03:23:53","2","69","<regression>","3","1"
"55538","2019-07-12 05:20:30","0","2313","<python><time-series><pandas>","1",""
"55543","2019-07-12 06:19:51","0","175","<machine-learning>","3",""
"55544","2019-07-12 06:45:44","0","24","<python><aggregation>","1","1"
"55545","2019-07-12 06:52:03","4","1982","<neural-network><keras><tensorflow><cnn><convolution>","2",""
"55554","2019-07-12 08:36:22","2","58","<data-science-model><weka><smote>","2",""
"55555","2019-07-12 08:45:36","4","43","<machine-learning><classification><feature-selection>","1","1"
"55556","2019-07-12 08:48:02","1","707","<machine-learning><scikit-learn><logistic-regression>","1","0"
"55557","2019-07-12 08:58:03","0","26","<deep-learning><lstm><reinforcement-learning><sequence-to-sequence>","0",""
"55558","2019-07-12 09:05:31","0","49","<python><pandas>","3",""
"55563","2019-07-12 10:05:43","0","428","<deep-learning><keras><image-classification><object-detection>","1","1"
"55566","2019-07-12 10:23:18","4","1004","<time-series><labels><audio-recognition>","2",""
"55570","2019-07-12 11:59:14","0","28","<machine-learning><regression>","0",""
"55579","2019-07-12 16:05:05","0","29","<python><time-series>","0",""
"55580","2019-07-12 16:49:49","-1","127","<machine-learning><beginner>","1",""
"55581","2019-07-12 17:16:32","1","45","<r><clustering>","0",""
"55582","2019-07-12 17:27:10","0","80","<machine-learning><lstm>","0",""
"55587","2019-07-12 20:43:11","1","38","<regression><xgboost><cost-function>","2",""
"46420","2019-02-28 19:38:26","4","881","<machine-learning><nlp><nltk>","2",""
"46422","2019-02-28 20:36:51","1","80","<python><keras><rnn>","0",""
"46425","2019-02-28 21:15:27","-1","537","<pandas><jupyter><matplotlib>","1",""
"46430","2019-02-28 22:32:38","1","83","<cross-validation>","1",""
"46434","2019-03-01 00:39:31","0","12666","<pandas><dataframe><difference>","1",""
"46435","2019-03-01 01:27:46","1","259","<machine-learning><neural-network><cnn><convolution><kernel>","1",""
"46437","2019-03-01 05:23:54","4","22203","<pandas><dataframe><excel><data.table>","3",""
"46438","2019-03-01 05:49:12","2","115","<machine-learning><deep-learning><time-series><dataset><reinforcement-learning>","1",""
"46439","2019-03-01 06:06:20","1","152","<categorical-data><data-analysis>","1",""
"46444","2019-03-01 07:08:00","3","2131","<machine-learning><scikit-learn><regression><decision-trees><linear-regression>","1",""
"46452","2019-03-01 09:01:14","0","116","<lstm><loss-function><epochs>","1",""
"46453","2019-03-01 09:02:19","2","94","<deep-learning><cnn>","0","1"
"46454","2019-03-01 09:08:53","0","614","<time-series><clustering><unsupervised-learning><anomaly-detection>","2",""
"46456","2019-03-01 09:22:37","1","1128","<machine-learning><python><dataset><training><object-detection>","1","0"
"46457","2019-03-01 09:59:36","2","56","<lstm><code>","1","1"
"46459","2019-03-01 10:27:30","1","26","<lstm>","0","2"
"46469","2019-03-01 13:45:07","2","123","<reinforcement-learning>","2",""
"46470","2019-03-01 14:23:48","1","96","<classification><regression><feature-extraction><feature-engineering>","0","1"
"46471","2019-03-01 14:37:46","1","264","<pytorch>","1",""
"46472","2019-03-01 15:16:07","1","134","<scikit-learn><decision-trees>","2","1"
"46473","2019-03-01 15:31:04","0","73","<machine-learning><neural-network><lstm><recurrent-neural-net>","1",""
"46483","2019-03-01 18:10:18","7","1426","<classification><multiclass-classification>","5","2"
"46488","2019-03-01 19:59:18","1","763","<python><deep-learning><keras><regression>","2",""
"46489","2019-03-01 20:09:29","0","60","<machine-learning><pca>","2",""
"58890","2019-09-09 09:33:09","0","2272","<python><pandas><dataframe>","2",""
"58891","2019-09-09 09:39:27","1","138","<machine-learning><python><deep-learning><image-preprocessing>","1",""
"58894","2019-09-09 09:58:47","0","26","<machine-learning><python><machine-learning-model><natural-language-process>","2",""
"58900","2019-09-09 12:11:27","0","21","<tensorflow><java>","0",""
"58901","2019-09-09 12:18:25","1","79","<machine-learning><cross-validation>","1","0"
"58904","2019-09-09 12:55:26","2","48","<machine-learning><scikit-learn><logistic-regression><preprocessing><normalization>","1",""
"58905","2019-09-09 12:56:09","2","44","<k-nn>","2",""
"58907","2019-09-09 13:28:27","0","168","<neural-network><deep-learning><tensorflow><recommender-system>","1",""
"58909","2019-09-09 13:47:59","0","28","<aws><sagemaker>","0",""
"58911","2019-09-09 14:11:12","0","195","<deep-learning><keras>","1",""
"58912","2019-09-09 17:13:52","0","63","<classification>","0",""
"58913","2019-09-09 17:34:42","0","8","<time-series>","1",""
"58914","2019-09-09 17:42:28","1","21","<nlp>","0",""
"58920","2019-09-09 20:01:24","0","18","<cnn><convolution>","1",""
"58927","2019-09-09 21:15:09","0","196","<neural-network><tensorflow>","1",""
"51419","2019-05-05 08:23:38","2","43","<machine-learning><python><machine-learning-model>","0",""
"51421","2019-05-05 09:14:38","0","40","<machine-learning><python><random-forest>","0",""
"51422","2019-05-05 09:21:05","0","40","<machine-learning><svm>","1",""
"51425","2019-05-05 11:40:53","1","24","<machine-learning><neural-network><linear-regression>","1","0"
"51429","2019-05-05 12:24:56","1","1133","<python><deep-learning><keras><cnn><computer-vision>","1",""
"51430","2019-05-05 12:34:36","1","67","<deep-learning><reinforcement-learning><loss-function><q-learning>","0",""
"51431","2019-05-05 12:46:04","1","116","<machine-learning><neural-network><deep-learning><hardware>","1",""
"51436","2019-05-05 13:40:51","0","1763","<python><statistics><probability><scipy>","2",""
"51443","2019-05-05 17:18:03","1","83","<keras><machine-learning-model>","1",""
"51444","2019-05-05 17:39:44","3","78","<scikit-learn><transformer>","2",""
"51450","2019-05-05 18:20:00","1","230","<time-series><lstm><rnn><recurrent-neural-net><forecasting>","0","1"
"51451","2019-05-05 18:29:18","2","67","<time-series><data><data-wrangling>","1","1"
"51452","2019-05-05 19:59:19","1","356","<python><convolution><pytorch>","1",""
"51453","2019-05-05 22:37:07","0","196","<svm><hinge-loss>","1",""
"51456","2019-05-06 01:11:01","2","130","<classification><lstm><feature-selection><feature-extraction><machine-learning-model>","1","1"
"51457","2019-05-06 01:12:08","1","81","<python>","1",""
"51463","2019-05-06 05:02:52","0","151","<numpy>","1",""
"51465","2019-05-06 06:05:24","0","321","<deep-learning><reinforcement-learning><performance>","0",""
"51467","2019-05-06 06:51:03","-1","189","<deep-learning><keras><multilabel-classification><labels>","2",""
"51468","2019-05-06 06:53:07","5","660","<machine-learning><neural-network><deep-learning><keras><prediction>","3","4"
"51470","2019-05-06 06:59:50","10","3539","<machine-learning><neural-network><deep-learning><keras><cnn>","2","3"
"51473","2019-05-06 07:13:52","1","35","<machine-learning><linear-regression><evaluation><cost-function>","1",""
"51479","2019-05-06 08:18:55","0","21","<machine-learning><dataset>","0",""
"51482","2019-05-06 09:02:09","1","213","<tensorflow><rnn>","1",""
"51489","2019-05-06 10:32:58","0","136","<machine-learning><keras><computer-vision><gan>","1",""
"51490","2019-05-06 11:11:49","0","29","<machine-learning><machine-learning-model><azure-ml>","1",""
"51491","2019-05-06 11:47:47","1","20","<machine-learning><neural-network><deep-learning><predictive-modeling><matlab>","0",""
"51492","2019-05-06 12:08:14","0","86","<r><clustering><binary><numerical>","0",""
"51497","2019-05-06 13:38:49","3","24","<machine-learning><rbf>","1",""
"51499","2019-05-06 14:26:40","1","1718","<xgboost>","0","1"
"51506","2019-05-06 15:52:27","0","21","<classification><feature-selection><feature-engineering>","0",""
"51509","2019-05-06 17:28:59","1","45","<numpy><plotting><matplotlib>","1",""
"51512","2019-05-06 21:04:57","1","49","<tensorflow><cnn><accuracy>","0",""
"51516","2019-05-07 00:57:28","2","75","<machine-learning><cross-validation>","1",""
"51518","2019-05-07 02:35:27","1","38","<machine-learning><feature-selection><linear-regression><orange>","0",""
"51520","2019-05-07 04:30:36","0","283","<machine-learning><time-series><predictive-modeling>","3",""
"51522","2019-05-07 04:53:18","1","1493","<machine-learning><nlp><natural-language-process><transformer><bert>","2","1"
"60056","2019-09-11 16:42:32","2","20","<machine-learning><data-science-model><natural-language-process>","0","1"
"60057","2019-09-11 16:54:47","0","24","<python><scikit-learn><pandas>","0",""
"58263","2019-08-27 11:23:19","1","50","<scikit-learn><pca><dimensionality-reduction><features>","2",""
"58265","2019-08-27 12:22:48","1","30","<scikit-learn><feature-selection><lasso>","0",""
"58266","2019-08-27 13:04:12","0","30","<keras><cnn><object-detection>","0",""
"58269","2019-08-27 13:55:08","0","89","<machine-learning><boosting>","1",""
"58270","2019-08-27 14:13:04","1","130","<machine-learning><supervised-learning><variance><bias>","2","1"
"58277","2019-08-27 15:54:09","0","59","<time-series><predictive-modeling><cnn><anomaly-detection><missing-data>","3",""
"58278","2019-08-27 16:02:02","0","59","<machine-learning><reinforcement-learning>","0",""
"46208","2019-02-25 14:52:47","1","40","<machine-learning><neural-network>","1",""
"46211","2019-02-25 16:22:37","1","33","<visualization><graphs><tableau>","0",""
"46214","2019-02-25 16:46:48","3","971","<python><visualization><orange><anaconda>","0",""
"46215","2019-02-25 17:19:29","4","2547","<python><neural-network><keras><scikit-learn>","1","1"
"46217","2019-02-25 17:31:49","1","86","<machine-learning><python><scikit-learn><svm><machine-learning-model>","1",""
"46218","2019-02-25 19:07:04","3","624","<scikit-learn><multiclass-classification><encoding>","1",""
"46220","2019-02-25 19:24:18","3","565","<multilabel-classification><confusion-matrix>","1",""
"46225","2019-02-25 20:21:16","1","82","<keras>","0",""
"46228","2019-02-25 20:50:50","5","1418","<neural-network><multilabel-classification><mnist>","2",""
"46231","2019-02-25 22:44:39","1","46","<clustering><hierarchical-data-format>","1",""
"46239","2019-02-26 06:01:12","0","46","<clustering><embeddings><hierarchical-data-format>","2",""
"46243","2019-02-26 08:24:03","0","301","<python><pandas>","2",""
"46245","2019-02-26 08:51:33","5","1007","<machine-learning><reinforcement-learning>","1","1"
"46246","2019-02-26 09:29:12","3","51","<python><pandas>","1",""
"46247","2019-02-26 09:44:28","1","18","<machine-learning>","1","1"
"46249","2019-02-26 10:44:44","1","948","<classification><lstm><text-mining><rnn><named-entity-recognition>","2",""
"46251","2019-02-26 11:13:01","0","53","<python><scikit-learn><nlp>","1",""
"46252","2019-02-26 11:13:37","2","674","<python><neural-network><keras><regression>","1",""
"46256","2019-02-26 12:12:37","2","65","<python><pandas><feature-engineering>","1","1"
"46258","2019-02-26 12:32:50","3","1942","<time-series><encoding><sequence-to-sequence>","1",""
"46266","2019-02-26 14:52:37","0","73","<machine-learning><reinforcement-learning><policy-gradients>","1",""
"46270","2019-02-26 15:41:00","0","95","<lstm><training><prediction>","1",""
"46272","2019-02-26 15:55:49","1","24","<neural-network><feature-scaling>","0","3"
"46274","2019-02-26 16:29:22","1","301","<machine-learning><statistics><association-rules>","1","2"
"46275","2019-02-26 17:08:00","1","90","<neural-network>","1",""
"46284","2019-02-27 00:45:23","2","46","<data><career>","0",""
"46295","2019-02-27 05:32:02","1","49","<reinforcement-learning><markov-process><monte-carlo>","1",""
"46297","2019-02-27 06:06:16","0","59","<python><scikit-learn><pandas>","2",""
"46298","2019-02-27 06:06:59","0","117","<weka>","2",""
"46299","2019-02-27 06:18:04","1","287","<python><cnn>","1",""
"55592","2019-07-12 21:47:57","4","413","<machine-learning><svm><optimization><linear-algebra>","1","2"
"55597","2019-07-13 03:23:16","0","51","<data><logistic-regression>","2",""
